"burstQual","BURST_NUMBER","ORIENTATION","START_TIME","X","GATE_ID","TIMING","POSITION","POSITION_DIFF","TIMING_DIFF","VELOCITY","VELOCITY_DIFF","ACCEL"
"good","8","L",721.9,NA,"Gate3",0.192132,6.8,1.8,0.057207,31.4646808956946,-10.0511664816715,-175.698192208498
"good","8","L",721.9,NA,"Gate4",0.25225,10,3.2,0.060118,53.2286503210353,21.7639694253407,362.020849418489
"good","8","L",721.9,NA,"Gate5",0.434836,15,5,0.182586,27.3843558651813,-25.844294455854,-141.545871292728
"good","8","L",721.9,NA,"Gate6",0.587577,20,5,0.152741,32.7351529713698,5.35079710618849,35.0318323579687
"good","8","L",721.9,NA,"Gate7",0.78818,25,5,0.200603,24.9248515725089,-7.81030139886094,-38.9341206206335
"good","8","L",721.9,NA,"Gate8",1.016689,30,5,0.228509,21.880976241636,-3.04387533087289,-13.3205927594663
"good","8","L",721.9,NA,"Gate9",NA,35,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate10",1.411411,40,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate11",1.559191,45,5,0.14778,33.8340776830424,NA,NA
"good","8","L",721.9,NA,"Gate12",1.803223,50,5,0.244032,20.4891161814844,-13.344961501558,-54.6852933285715
"good","8","L",721.9,NA,"Gate13",NA,55,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate14",2.117398,60,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate15",2.264375,65,5,0.146977,34.0189281316125,NA,NA
"good","8","L",721.9,NA,"Gate16",2.409888,70,5,0.145513,34.3611910963281,0.342262964715616,2.35211262715781
"good","8","L",721.9,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"good","8","L",721.9,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate1",0.043406,1.8,1.8,0.043406,41.4689213472792,NA,NA
"good","9","R",799.5,NA,"Gate2",0.119517,5,3.2,0.076111,42.0438569983314,0.574935651052208,7.55391009252549
"good","9","R",799.5,NA,"Gate3",0.138516,6.8,1.8,0.018999,94.7418285172904,52.697971518959,2773.72343381015
"good","9","R",799.5,NA,"Gate4",0.197977,10,3.2,0.059461,53.8167874741427,-40.9250410431476,-688.266948809264
"good","9","R",799.5,NA,"Gate5",0.371702,15,5,0.173725,28.7811195855519,-25.0356678885908,-144.110910281139
"good","9","R",799.5,NA,"Gate6",0.530885,20,5,0.159183,31.410389300365,2.62926971481309,16.5172770635878
"good","9","R",799.5,NA,"Gate7",NA,25,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate8",0.903746,30,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate9",1.054677,35,5,0.150931,33.1277206140554,NA,NA
"good","9","R",799.5,NA,"Gate10",1.231886,40,5,0.177209,28.2152712334024,-4.91244938065304,-27.721218339097
"good","9","R",799.5,NA,"Gate11",1.381401,45,5,0.149515,33.4414607230044,5.22618948960199,34.9542821095007
"good","9","R",799.5,NA,"Gate12",1.528416,50,5,0.147015,34.0101350202361,0.568674297231688,3.86813792627751
"good","9","R",799.5,NA,"Gate13",1.681936,55,5,0.15352,32.569046378322,-1.44108864191404,-9.38697656275426
"good","9","R",799.5,NA,"Gate14",1.873961,60,5,0.192025,26.0382762661112,-6.53077011221082,-34.0099992824415
"good","9","R",799.5,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate17",2.787272,75,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"good","9","R",799.5,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate1",NA,1.8,1.8,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate2",NA,5,3.2,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate3",NA,6.8,1.8,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate4",0.29073,10,3.2,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate5",0.467624,15,5,0.176894,28.2655149411512,NA,NA
"good","10","L",865.3,NA,"Gate6",NA,20,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate7",NA,25,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate8",1.114805,30,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate9",NA,35,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate10",1.420263,40,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate11",1.575549,45,5,0.155286,32.1986528083665,NA,NA
"good","10","L",865.3,NA,"Gate12",1.731916,50,5,0.156367,31.9760563290208,-0.222596479345643,-1.4235515124396
"good","10","L",865.3,NA,"Gate13",1.88191,55,5,0.149994,33.3346667200021,1.35861039098129,9.05776491713865
"good","10","L",865.3,NA,"Gate14",2.072129,60,5,0.190219,26.2854919855535,-7.04917473444863,-37.0582051974232
"good","10","L",865.3,NA,"Gate15",2.404353,65,5,0.332224,15.0500866884993,-11.2354052970542,-33.818764740218
"good","10","L",865.3,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"good","10","L",865.3,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate1",0.182795,1.8,1.8,0.182795,9.8470964741924,NA,NA
"poor","11","R",938.1,NA,"Gate2",0.354726,5,3.2,0.171931,18.6121176518487,8.76502117765631,50.979876681089
"poor","11","R",938.1,NA,"Gate3",0.460688,6.8,1.8,0.105962,16.9872218342425,-1.62489581760625,-15.3347031728945
"poor","11","R",938.1,NA,"Gate4",0.625145,10,3.2,0.164457,19.457973816864,2.47075198262153,15.023696058067
"poor","11","R",938.1,NA,"Gate5",1.038056,15,5,0.412911,12.1091470074665,-7.34882680939749,-17.797604833481
"poor","11","R",938.1,NA,"Gate6",1.559658,20,5,0.521602,9.58585281498154,-2.52329419248496,-4.8375853476117
"poor","11","R",938.1,NA,"Gate7",2.234571,25,5,0.674913,7.40836226298797,-2.17749055199357,-3.2263277666804
"poor","11","R",938.1,NA,"Gate8",2.946632,30,5,0.712061,7.02187031729023,-0.386491945697742,-0.542779264273344
"poor","11","R",938.1,NA,"Gate9",3.947646,35,5,1.001014,4.99493513577233,-2.0269351815179,-2.02488195121937
"poor","11","R",938.1,NA,"Gate10",5.163768,40,5,1.216122,4.11142960985822,-0.883505525914105,-0.726494155943322
"poor","11","R",938.1,NA,"Gate11",NA,45,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate12",NA,50,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate13",NA,55,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate14",NA,60,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"poor","11","R",938.1,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate0",NA,0,NA,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate1",NA,1.8,1.8,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate2",0,5,3.2,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate3",0.085257,6.8,1.8,0.085257,21.1126359125937,NA,NA
"okay","12","R",1008.7,NA,"Gate4",0.254528,10,3.2,0.169271,18.9045967708586,-2.20803914173512,-13.0444030089922
"okay","12","R",1008.7,NA,"Gate5",0.737878,15,5,0.48335,10.3444708803145,-8.5601258905441,-17.7099946013119
"okay","12","R",1008.7,NA,"Gate6",1.569066,20,5,0.831188,6.01548626784795,-4.32898461246652,-5.20818949800349
"okay","12","R",1008.7,NA,"Gate7",2.246729,25,5,0.677663,7.37829865287023,1.36281238502228,2.01104735690496
"okay","12","R",1008.7,NA,"Gate8",2.88686,30,5,0.640131,7.81090120615937,0.432602553289136,0.675803161054747
"okay","12","R",1008.7,NA,"Gate9",4.809038,35,5,1.922178,2.60121591236608,-5.20968529379329,-2.71030325692693
"okay","12","R",1008.7,NA,"Gate10",5.643459,40,5,0.834421,5.99217900795881,3.39096309559274,4.06385157563477
"okay","12","R",1008.7,NA,"Gate11",6.622901,45,5,0.979442,5.10494751092969,-0.887231497029119,-0.905854044475446
"okay","12","R",1008.7,NA,"Gate12",7.283006,50,5,0.660105000000001,7.57455253330909,2.46960502237939,3.74123059570734
"okay","12","R",1008.7,NA,"Gate13",8.454052,55,5,1.171046,4.26968710025054,-3.30486543305854,-2.8221482615188
"okay","12","R",1008.7,NA,"Gate14",NA,60,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"okay","12","R",1008.7,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate1",15.919429,1.8,1.8,15.919429,0.113069382073942,NA,NA
"poor","13","L",1079,NA,"Gate2",16.429967,5,3.2,0.510538000000002,6.26789778625682,6.15482840418288,12.0555735404277
"poor","13","L",1079,NA,"Gate3",16.729712,6.8,1.8,0.299744999999998,6.00510433868793,-0.262793447568899,-0.876723373430417
"poor","13","L",1079,NA,"Gate4",16.931644,10,3.2,0.201931999999999,15.8469187647327,9.84181442604481,48.7382605334709
"poor","13","L",1079,NA,"Gate5",17.376456,15,5,0.444812000000002,11.2407039378433,-4.60621482688939,-10.3554194286336
"poor","13","L",1079,NA,"Gate6",17.857182,20,5,0.480726000000001,10.4009352520979,-0.839768685745488,-1.74687594543563
"poor","13","L",1079,NA,"Gate7",18.766055,25,5,0.908873,5.50131866608426,-4.89961658601359,-5.39087043625852
"poor","13","L",1079,NA,"Gate8",19.353244,30,5,0.587188999999999,8.51514588999455,3.01382722391029,5.13263569976668
"poor","13","L",1079,NA,"Gate9",19.948245,35,5,0.595001,8.40334722126518,-0.111798668729378,-0.187896606441633
"poor","13","L",1079,NA,"Gate10",20.495687,40,5,0.547442,9.1333876465452,0.730040425280027,1.33354844034624
"poor","13","L",1079,NA,"Gate11",21.040138,45,5,0.544450999999999,9.18356289179377,0.0501752452485711,0.0921575040702859
"poor","13","L",1079,NA,"Gate12",NA,50,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate13",NA,55,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate14",NA,60,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"poor","13","L",1079,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate1",0.123334,1.8,1.8,0.123334,14.5945157053205,NA,NA
"okay","14","R",1150.9,NA,"Gate2",0.389631,5,3.2,0.266297,12.0166580922804,-2.57785761304009,-9.68038548327652
"okay","14","R",1150.9,NA,"Gate3",0.567679,6.8,1.8,0.178048,10.1096333572969,-1.90702473498352,-10.7107338188776
"okay","14","R",1150.9,NA,"Gate4",0.702361,10,3.2,0.134682,23.7596709285576,13.6500375712607,101.350125267376
"okay","14","R",1150.9,NA,"Gate5",0.962261,15,5,0.2599,19.2381685263563,-4.52150240220136,-17.3970850411749
"okay","14","R",1150.9,NA,"Gate6",1.215393,20,5,0.253132,19.7525401766667,0.514371650310437,2.03202933769906
"okay","14","R",1150.9,NA,"Gate7",1.430291,25,5,0.214898,23.2668521810347,3.51431200436799,16.3533955847332
"okay","14","R",1150.9,NA,"Gate8",1.751893,30,5,0.321602,15.5471669952301,-7.71968518580459,-24.0038469468616
"okay","14","R",1150.9,NA,"Gate9",2.478543,35,5,0.72665,6.88089176357256,-8.66627523165758,-11.9263403724731
"okay","14","R",1150.9,NA,"Gate10",4.166683,40,5,1.68814,2.96183965784828,-3.91905210572427,-2.32152078958159
"okay","14","R",1150.9,NA,"Gate11",5.813923,45,5,1.64724,3.03538039387096,0.0735407360226765,0.0446448216548144
"okay","14","R",1150.9,NA,"Gate12",6.804388,50,5,0.990465,5.04813395728269,2.01275356341173,2.0321299222201
"okay","14","R",1150.9,NA,"Gate13",7.574688,55,5,0.7703,6.49097754121771,1.44284358393502,1.87309305976246
"okay","14","R",1150.9,NA,"Gate14",8.165054,60,5,0.590366,8.46932242032909,1.97834487911138,3.35104812796025
"okay","14","R",1150.9,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"okay","14","R",1150.9,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate0",0,0,NA,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate1",15.463535,1.8,1.8,15.463535,0.116402879419227,NA,NA
"okay","15","L",1222.4,NA,"Gate2",15.704532,5,3.2,0.240997,13.2781735872231,13.1617707078038,54.6138363042023
"okay","15","L",1222.4,NA,"Gate3",NA,6.8,1.8,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate4",16.016898,10,3.2,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate5",16.342024,15,5,0.325125999999997,15.3786531990676,NA,NA
"okay","15","L",1222.4,NA,"Gate6",16.667033,20,5,0.325009000000001,15.3841893609099,0.00553616184237349,0.0170338724231436
"okay","15","L",1222.4,NA,"Gate7",16.929321,25,5,0.262288000000002,19.0630147013968,3.67882534048688,14.0259003099145
"okay","15","L",1222.4,NA,"Gate8",NA,30,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate9",NA,35,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate10",NA,40,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate11",NA,45,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate12",NA,50,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate13",NA,55,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate14",NA,60,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate15",NA,65,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate16",NA,70,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate17",NA,75,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate18",NA,80,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate19",NA,85,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate20",NA,90,5,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate21",NA,93.2,3.2,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate22",NA,95,1.8,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate23",NA,98.2,3.2,NA,NA,NA,NA
"okay","15","L",1222.4,NA,"Gate24",NA,100,1.8,NA,NA,NA,NA
